$PNORC,041825,231311,11,-0.09,0.07,-0.03,,0.11,309.7,C,128,126,135,,93,93,55,*1D
$PNORC,041825,231311,12,-32.77,-32.77,-32.77,,46.34,225.0,C,122,121,131,,87,93,41,*3B
$PNORC,041825,231311,13,-32.77,-32.77,-32.77,,46.34,225.0,C,117,118,128,,80,90,30,*3C
$PNORC,041825,231311,14,-32.77,-32.77,-32.77,,46.34,225.0,C,112,113,127,,69,86,27,*3C
$PNORC,041825,231311,15,-32.77,-32.77,-32.77,,46.34,225.0,C,107,108,126,,51,77,22,*32
$PNORC,041825,231311,16,-32.77,-32.77,-32.77,,46.34,225.0,C,104,104,125,,41,62,17,*3E
$PNORC,041825,231311,17,-32.77,-32.77,-32.77,,46.34,225.0,C,103,100,125,,38,44,15,*34
$PNORC,041825,231311,18,-32.77,-32.77,-32.77,,46.34,225.0,C,102,98,124,,28,40,18,*03
$PNORC,041825,231311,19,-32.77,-32.77,-32.77,,46.34,225.0,C,102,99,126,,24,38,33,*0B
$PNORC,041825,231311,20,-32.77,-32.77,-32.77,,46.34,225.0,C,102,101,124,,24,33,14,*3D
$PNORC,041825,231311,21,-32.77,-32.77,-32.77,,46.34,225.0,C,102,106,125,,23,40,17,*3A
$PNORC,041825,231311,22,-32.77,-32.77,-32.77,,46.34,225.0,C,140,131,152,,22,37,32,*3D
$PNORC,041825,231311,23,-0.01,0.07,0.01,,0.07,353.8,C,179,170,180,,63,64,91,*3A
$PNORC,041825,231311,24,-0.00,-0.01,-0.02,,0.01,190.3,C,185,181,181,,72,88,71,*39
$PNORC,041825,231311,25,-32.77,-32.77,-32.77,,46.34,225.0,C,165,164,148,,39,41,18,*35
$PNORC,041825,231311,26,-32.77,-32.77,-32.77,,46.34,225.0,C,117,121,124,,39,52,16,*34
$PNORC,041825,231311,27,-32.77,-32.77,-32.77,,46.34,225.0,C,103,101,123,,23,36,9,*02
$PNORC,041825,231311,28,-32.77,-32.77,-32.77,,46.34,225.0,C,100,96,123,,12,19,9,*3E
$PNORC,041825,231311,29,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,9,11,8,*3F
$PNORC,041825,231311,30,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,10,9,8,*36
$PNORC,041825,231311,31,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,9,9,8,*0F
$PNORC,041825,231311,32,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,9,8,9,*0C
$PNORC,041825,231311,33,-32.77,-32.77,-32.77,,46.34,225.0,C,99,93,123,,9,9,9,*0B
$PNORC,041825,231311,34,-32.77,-32.77,-32.77,,46.34,225.0,C,99,93,124,,9,8,8,*0B
$PNORC,041825,231311,35,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,124,,9,8,8,*0D
$PNORC,041825,231311,36,-32.77,-32.77,-32.77,,46.34,225.0,C,99,93,123,,9,8,8,*0E
$PNORC,041825,231311,37,-32.77,-32.77,-32.77,,46.34,225.0,C,99,93,123,,9,8,8,*0F
$PNORC,041825,231311,38,-32.77,-32.77,-32.77,,46.34,225.0,C,99,93,123,,9,8,8,*00
$PNORC,041825,231311,39,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,8,8,8,*07
$PNORC,041825,231311,40,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,8,8,8,*09
$PNORC,041825,231311,41,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,8,8,8,*08
$PNORC,041825,231311,42,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,9,8,8,*0A
$PNORC,041825,231311,43,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,9,8,9,*0A
$PNORC,041825,231311,44,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,9,8,8,*0C
$PNORC,041825,231311,45,-32.77,-32.77,-32.77,,46.34,225.0,C,99,93,123,,9,9,8,*0B
$PNORC,041825,231311,46,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,9,9,8,*0F
$PNORC,041825,231311,47,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,9,8,8,*0F
$PNORC,041825,231311,48,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,9,8,9,*01
$PNORC,041825,231311,49,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,9,9,9,*01
$PNORC,041825,231311,50,-32.77,-32.77,-32.77,,46.34,225.0,C,100,94,123,,12,9,9,*02
$PNORC,041825,231311,51,-32.77,-32.77,-32.77,,46.34,225.0,C,102,95,123,,17,9,8,*04
$PNORC,041825,231311,52,-32.77,-32.77,-32.77,,46.34,225.0,C,101,95,123,,13,9,8,*00
$PNORC,041825,231311,53,-32.77,-32.77,-32.77,,46.34,225.0,C,100,94,123,,9,5,7,*39
$PNORC,041825,231311,54,-32.77,-32.77,-32.77,,46.34,225.0,C,99,94,123,,8,1,1,*0C
$PNORI,4,Signature55_200299,3,54,20.00,10.00,0*48
$PNORS,041825,233311,00000000,3A4C0002,23.2,1541.9,216.3,-0.7,0.5,25.416,28.07,0,0*45
$PNORC,041825,233311,1,-0.11,-0.37,0.04,,0.39,196.8,C,188,187,189,,87,87,83,*2F
$PNORC,041825,233311,2,-0.00,-0.25,0.02,,0.25,180.2,C,182,183,184,,95,97,98,*22
$PNORC,041825,233311,3,-0.01,-0.22,-0.00,,0.22,181.5,C,173,173,173,,94,92,88,*07
$PNORC,041825,233311,4,-0.02,-0.18,-0.02,,0.18,186.1,C,166,164,164,,95,89,87,*02
$PNORC,041825,233311,5,0.10,-0.07,-0.02,,0.12,125.1,C,155,153,153,,84,94,81,*2A
$PNORC,041825,233311,6,0.09,-0.02,-0.01,,0.10,103.9,C,150,149,148,,97,97,82,*2F
$PNORC,041825,233311,7,0.05,-0.01,-0.02,,0.05,95.9,C,146,146,146,,94,95,78,*1A
$PNORC,041825,233311,8,0.00,-0.01,-0.01,,0.01,180.0,C,138,140,141,,89,94,66,*21
$PNORC,041825,233311,9,-0.03,-0.07,-0.02,,0.08,203.4,C,130,136,139,,93,94,57,*01
$PNORC,041825,233311,10,-32.77,-32.77,-32.77,,46.34,225.0,C,123,128,136,,90,89,36,*39
$PNORC,041825,233311,11,-32.77,-32.77,-32.77,,46.34,225.0,C,116,121,135,,80,83,24,*3C
$PNORC,041825,233311,12,-32.77,-32.77,-32.77,,46.34,225.0,C,110,119,132,,72,90,24,*3A
$PNORC,041825,233311,13,-32.77,-32.77,-32.77,,46.34,225.0,C,107,117,132,,62,88,19,*35
$PNORC,041825,233311,14,-32.77,-32.77,-32.77,,46.34,225.0,C,105,111,132,,58,75,16,*32
$PNORC,041825,233311,15,-32.77,-32.77,-32.77,,46.34,225.0,C,104,105,131,,52,52,13,*3E
$PNORC,041825,233311,16,-32.77,-32.77,-32.77,,46.34,225.0,C,103,101,131,,46,39,12,*37
$PNORC,041825,233311,17,-32.77,-32.77,-32.77,,46.34,225.0,C,102,99,130,,38,38,10,*0C
$PNORC,041825,233311,18,-32.77,-32.77,-32.77,,46.34,225.0,C,100,99,130,,26,38,12,*0C
$PNORC,041825,233311,19,-32.77,-32.77,-32.77,,46.34,225.0,C,100,100,135,,21,30,43,*32
$PNORC,041825,233311,20,-32.77,-32.77,-32.77,,46.34,225.0,C,99,101,133,,19,24,13,*05
$PNORC,041825,233311,21,-32.77,-32.77,-32.77,,46.34,225.0,C,102,106,131,,20,39,10,*37
$PNORC,041825,233311,22,-32.77,-32.77,-32.77,,46.34,225.0,C,140,129,144,,25,41,16,*31
$PNORC,041825,233311,23,0.04,0.13,-0.02,,0.14,18.0,C,178,169,182,,71,64,91,*05
$PNORC,041825,233311,24,0.00,-0.06,-0.03,,0.06,179.1,C,183,183,183,,76,91,72,*1B
$PNORC,041825,233311,25,-32.77,-32.77,-32.77,,46.34,225.0,C,164,166,150,,43,38,17,*31
$PNORC,041825,233311,26,-32.77,-32.77,-32.77,,46.34,225.0,C,126,121,130,,39,54,11,*30
$PNORC,041825,233311,27,-32.77,-32.77,-32.77,,46.34,225.0,C,103,102,130,,25,34,9,*05
$PNORC,041825,233311,28,-32.77,-32.77,-32.77,,46.34,225.0,C,99,98,130,,14,17,8,*08
$PNORC,041825,233311,29,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,10,10,9,*04
$PNORC,041825,233311,30,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,9,9,9,*0F
